full_address,lon,lat
"Flat 6, 451 Lawnmarket, Old Town, Edinburgh, EH1 2NX",-3.1930571,55.9496035
"Flat 6, 7 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1965248,55.9479032
"Flat 6, 71 Canongate, Old Town, Edinburgh, EH8 8BS",-3.1773538,55.9521038
"Flat 6, 79 Shore, North Leith, Edinburgh, EH6 6RG",-3.1727664,55.9747922
"Flat 7, 1 Appin Street, Dalry, Edinburgh, EH14 1PA",-3.2364734,55.9307721
"Flat 7, 124 Lothian Road, West End, Edinburgh, EH3 9BG",-3.2056227,55.9455041
"Flat 7, 13 High Riggs, Tollcross, Edinburgh, EH3 9BW",-3.2022426,55.945143
"Flat 7, 13 Kimmerghame Terrace, Craigleith, Edinburgh, EH4 2GG",-3.2325641,55.966906
"Flat 7, 15 High Riggs, Tollcross, Edinburgh, EH3 9BW",-3.2023281,55.9450113
"Flat 7, 153 Easter Road, Leith, Edinburgh, EH7 5QB",-3.1721248,55.9617583
"Flat 7, 16 Hopefield Terrace, Newhaven, Edinburgh, EH6 4AA",-3.1823718,55.9766795
"Flat 7, 24 Orwell Place, Dalry, Edinburgh, EH11 2AF",-3.2190069,55.9426247
"Flat 7, 28 Easter Dalry Wynd, Dalry, Edinburgh, EH11 2TJ",-3.2206021,55.9445418
"Flat 7, 28 Simpson Loan, Southside, Edinburgh, EH3 9GG",-3.1916991,55.9436962
"Flat 7, 47 Blackfriars Street, Old Town, Edinburgh, EH1 1NB",-3.1857912,55.9496226
"Flat 7, 50 West Port, Old Town, Edinburgh, EH1 2LD",-3.1993955,55.9464088
"Flat 7, 53 Littlejohn Road, Greenbank, Edinburgh, EH10 5GN",-3.2289339,55.9152278
"Flat 7, 7 Newhaven Place, Newhaven, Edinburgh, EH6 4TW",-3.1937117,55.9813194
"Flat 77, 124 Lothian Road, West End, Edinburgh, EH3 9DD",-3.2056227,55.9455041
"Flat 8, 13 High Riggs, Tollcross, Edinburgh, EH3 9BW",-3.2022426,55.945143
"Flat 8, 14 Hermand Terrace, Polwarth, Edinburgh, EH11 1QZ",-3.234633,55.9321648
"Flat 8, 15 High Riggs, Tollcross, Edinburgh, EH3 9BW",-3.2023281,55.9450113
"Flat 8, 219 High Street, Old Town, Edinburgh, EH1 1PE",-3.1888681,55.9500766
"Flat 8, 3 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1938665,55.9494716
"Flat 8, 50 North Bridge, Old Town, Edinburgh, EH1 1QN",-3.1878383,55.9504095
"Flat 9, 17 High Riggs, Tollcross, Edinburgh, EH3 9BW",-3.2024105,55.9448913
"Flat 9, 19 John's Place, South Leith, Edinburgh, EH6 7ED",-3.1684859,55.9722268
"Flat 9, 21 Blair Street, Old Town, Edinburgh, EH1 1QR",-3.187723,55.949213
"Flat 9, 24 Allanfield, Hillside, Edinburgh, EH7 5YQ",-3.1762341,55.9609057
"Flat 9, 24 Slateford Gait, Gorgie, Edinburgh, EH11 1GU",-3.2359003,55.9341613
"Flat 9, 30a Shandwick Place, New Town, Edinburgh, EH2 4RT",-3.2093876,55.9497323
"Flat 9, 36 Grindlay Street, Old Town, Edinburgh, EH3 9AP",-3.2047749,55.9467664
"Flat 9, 4 Tron Square, Old Town, Edinburgh, EH1 1RR",-3.188777402521594,55.9492391
"Flat 9, 5 Dean Bank Lane, Stockbridge, Edinburgh, EH3 5BS",-3.2081102,55.9586964
"Flat 9, 6 Commercial Wharf, North Leith, Edinburgh, EH6 6LF",-3.171027549999998,55.97622685
"Flat 9, 70 Henderson Street, North Leith, Edinburgh, EH6 6DL",-3.1718115,55.9745223
"Flat 9, 8 Blandfield, Broughton, Edinburgh, EH7 4QJ",-3.1874737,55.9661848
"Flat 9, 86 North Meggetland, Slateford, Edinburgh, EH14 1XJ",-3.2345713,55.9289105
"Gf, 5 Grosvenor Gardens, New Town, Edinburgh, EH12 5JU",-3.2202355,55.9464932
"Gf, 6 Glencairn Crescent, New Town, Edinburgh, EH12 5BS",-3.2192004,55.9486924
"Gf1, 21 Boswall Road, Trinity, Edinburgh, EH5 3RR",-3.2109514,55.9797109
"Gf1, 25 Roseneath Place, Marchmont, Edinburgh, EH9 1JD",-3.1930405,55.9384646
"Gf1, 37 Spring Gardens, Abbeyhill, Edinburgh, EH8 8HR",-3.1654045,55.9553346
"Gf2, 43 Albert Street, Leith, Edinburgh, EH7 5LN",-3.1759858,55.9624494
"Gf2, 54 Cumberland Street, Stockbridge, Edinburgh, EH3 6RE",-3.2019171,55.9583648
"House Of Cockburn, Cockburnhill Road, Cockburnhill, Balerno, EH14 7JD",-3.3501993,55.8788204
"Pf, 10 North Junction Street, North Leith, Edinburgh, EH6 6HN",-3.1800838,55.9777644
"Pf, 21 Perth Street, Stockbridge, Edinburgh, EH3 5DW",-3.2031064,55.9609014
"Pf1, 5 Wheatfield Street, Gorgie, Edinburgh, EH11 2NZ",-3.2338635,55.9378358
"Pf1, 9 Marchmont Street, Marchmont, Edinburgh, EH9 1EL",-3.2003242,55.9383261
"Pf2, 10 Downfield Place, Dalry, Edinburgh, EH11 2EN",-3.2244421,55.9414809
"Pf2, 142 St Stephen Street, Stockbridge, Edinburgh, EH3 5AA",-3.2041047,55.9584667
"Pf2, 156 Ferry Road, Edinburgh, EH6 4NX",-3.1872392,55.9742175
"Pf2, 23 Melville Terrace, Sciennes, Edinburgh, EH9 1LR",-3.1861077,55.9394326
"Pf2, 250 Newhaven Road, Newhaven, Edinburgh, EH6 4LH",-3.1930158,55.9796799
"Pf2, 4 Sciennes House Place, Sciennes, Edinburgh, EH9 1NW",-3.1818524,55.9376767
"Pf2, 7 Glen Street, Tollcross, Edinburgh, EH3 9JD",-3.201489,55.9439213
"Pf3, 8 Livingstone Place, Sciennes, Edinburgh, EH9 1PA",-3.1865156,55.9384469
"Pf4, 23 Rossie Place, Abbeyhill, Edinburgh, EH7 5SD",-3.1690348999999998,55.9587788
"Pf4, 4 Salmond Place, Abbeyhill, Edinburgh, EH7 5ST",-3.1675787,55.9579922
"1 Eildon Street, Warriston, Edinburgh, EH3 5JU",-3.2033493,55.965742
"10 Double Hedges Park, Liberton, Edinburgh, EH16 6YL",-3.1633199,55.9198281
"104 Stenhouse Drive, Saughton, Edinburgh, EH11 3HA",-3.2652823,55.9337767
"10b Union Street, Broughton, Edinburgh, EH1 3LU",-3.1859321,55.9577676
"10c Ardmillan Place, Gorgie, Edinburgh, EH11 2JU",-3.2251293,55.9384567
"11 Bath Street, Portobello West, Edinburgh, EH15 1EZ",-3.113399,55.9531725
"11 Broomyknowe, Wester Craiglockhart, Edinburgh, EH14 1JZ",-3.2479662,55.914267699999996
"11 High Street, Kirkliston, EH29 9AY",-3.4013253,55.9542187
"11 Ravelston Dykes, Ravelston, Edinburgh, EH4 3EA",-3.2331469,55.9518569
"11 West Fairbrae Crescent, Broomhouse, Edinburgh, EH11 3SX",-3.275352918866748,55.925875
"12 Duddingston Crescent, Magdalene, Edinburgh, EH15 3AS",-3.1126813,55.9437931
"12 Montpelier Park, Bruntsfield, Edinburgh, EH10 4NJ",-3.2106682,55.936109
"13 Claremont Crescent, Edinburgh, EH7 4HX",-3.1918735,55.9637959
"13 Salisbury Road, Newington, Edinburgh, EH16 5AA",-3.1746144,55.9383656
"13a Manor Place, New Town, Edinburgh, EH3 7DH",-3.2143358,55.9481879
"14 Cordiner's Land, Tollcross, Edinburgh, EH1 2LF",-2.4724019999999998,51.528511
"145a Drum Street, Hyvots Bank, Edinburgh, EH17 8RX",-3.1340461,55.9064944
"15 Dean Park Mews, Stockbridge, Edinburgh, EH4 1EE",-3.2155119,55.9576013
"15a Corstorphine Road, Murrayfield, Edinburgh, EH12 6DB",-3.2395576999999998,55.9457683
"15b Gibson Terrace, Polwarth, Edinburgh, EH11 1AT",-3.2170074,55.9400649
"16 Abbotsford Court, Merchiston, Edinburgh, EH10 5EH",-3.2111679,55.9316498
"16 Brighton Place, Portobello West, Edinburgh, EH15 1LJ",-3.1155296,55.9523134
"16 Merchiston Place, Merchiston, Edinburgh, EH10 4NS",-3.2116256,55.9350742
"16 Niddry Street South, Old Town, Edinburgh, EH1 1NS",-3.1862775,55.9483481
"16 Pilrig Street, Pilrig, Edinburgh, EH6 5AJ",-3.1788761,55.9640924
"16 South Scotstoun, Scotstoun, South Queensferry, EH30 9YD",-3.3896886,55.9810618
"17 Old Fishmarket Close, Old Town, Edinburgh, EH1 1AE",-3.1892875,55.948972
"179 Mountcastle Crescent, Mountcastle, Edinburgh, EH8 7SY",-3.1281888,55.952328
"18 Niddry Street South, Old Town, Edinburgh, EH1 1NS",-3.1861992,55.9481917
"18 West Preston Street, Newington, Edinburgh, EH8 9PU",-3.1801571,55.9391627
"18b Royal Circus, Stockbridge, Edinburgh, EH3 6SS",-3.2049331,55.9575674
"1a Dundas Street, New Town, Edinburgh, EH3 6QG",-3.1984531,55.9561978
"1f, 1 Nelson Street, New Town, Edinburgh, EH3 6LF",-3.1961232,55.9566014
"1f, 1 Palmerston Road, Marchmont, Edinburgh, EH9 1TL",-3.1924899,55.9361651
"1f, 1 South Oswald Road, Grange, Edinburgh, EH9 2HQ",-3.1966343999999998,55.9271042
"1f, 129 Canongate, Old Town, Edinburgh, EH8 8BP",-3.1784866,55.9517377
"1f, 15 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941927,55.9493467
"1f, 2 Chester Street, New Town, Edinburgh, EH3 7RA",-3.2151849,55.950223199999996
"1f, 51a Nicolson Street, Newington, Edinburgh, EH8 9BZ",-3.1847988,55.9457045
"1f, 6 Doune Terrace, Stockbridge, Edinburgh, EH3 6DY",-3.2083067,55.9561434
"1f, 6 St Mary's Street, Old Town, Edinburgh, EH1 1SU",-3.1839126,55.9504294
"1f1, 1 St Stephen Place, Stockbridge, Edinburgh, EH3 5AJ",-3.2068648,55.9577519
"1f1, 1 Straiton Place, Portobello East, Edinburgh, EH15 2BA",-3.104536803766291,55.94661945
"1f1, 108 Lauriston Place, Tollcross, Edinburgh, EH3 9HX",-3.2005,55.944718
"1f1, 112a West Bow, Old Town, Edinburgh, EH1 2HH",-3.1940618,55.9480438
"1f1, 13 Union Street, Broughton, Edinburgh, EH1 3LT",-3.1859498,55.9580429
"1f1, 14 Niddry Street South, Old Town, Edinburgh, EH1 1NS",-3.1863137,55.9484208
"1f1, 15 Dalgety Avenue, Meadowbank, Edinburgh, EH7 5UQ",-3.1621498,55.9583146
"1f1, 15 Gladstone Terrace, Sciennes, Edinburgh, EH9 1LS",-3.1855743,55.9386073
"1f1, 15 Guthrie Street, Old Town, Edinburgh, EH1 1JG",-3.1884874,55.9481777
"1f1, 16 Marchmont Road, Marchmont, Edinburgh, EH9 1HZ",-3.1952321,55.9389733
"1f1, 17 Comely Bank Street, Stockbridge, Edinburgh, EH4 1AP",-3.2195997,55.958984
"1f1, 186 Rose Street, New Town, Edinburgh, EH2 4BA",-3.2045254,55.9514525
"1f1, 198 Rose Street, New Town, Edinburgh, EH2 4AZ",-3.2050332,55.9513661
"1f1, 323 Leith Walk, Edinburgh, EH6 8SA",-3.1766933,55.9645727
"1f1, 4 Rodney Street, Broughton, Edinburgh, EH7 4EA",-3.196341,55.9624883
"1f1, 44 Howe Street, New Town, Edinburgh, EH3 6TH",-3.2027052,55.9566675
"1f1, 45 Brunswick Road, Hillside, Edinburgh, EH7 5PD",-3.172192,55.9608388
"1f1, 58 Sloan Street, Leith, Edinburgh, EH6 8RQ",-3.1738338,55.9637499
"1f1, 6 Mcneill Street, Viewforth, Edinburgh, EH11 1JN",-3.213804,55.939541
"1f1, 74 Elm Row, Broughton, Edinburgh, EH7 4AQ",-3.1811927,55.9607375
"1f1, 8 Marlborough Street, Portobello East, Edinburgh, EH15 2BG",-3.1108951,55.9522642
"1f2, 1 West Maitland Street, New Town, Edinburgh, EH12 5DS",-3.2164158,55.9464642
"1f2, 15 Waverley Park, Abbeyhill, Edinburgh, EH8 8ER",-3.1671919,55.9544052
"1f2, 19 Royal Park Terrace, Abbeyhill, Edinburgh, EH8 8JB",-3.1598038,55.9547676
"1f2, 44 Montgomery Street, Hillside, Edinburgh, EH7 5JY",-3.1805293,55.9591988
"1f2, 5 East London Street, Broughton, Edinburgh, EH7 4BN",-3.190427,55.9592052
"1f2, 5 Edina Place, Leith, Edinburgh, EH7 5RN",-3.1710722,55.9594988
"1f2, 55 Montrose Terrace, Abbeyhill, Edinburgh, EH7 5DJ",-3.1702919,55.957270199999996
"1f2, 7 Wellington Street, Hillside, Edinburgh, EH7 5EE",-3.1760737,55.9584382
"1f2, 73 Pleasance, Newington, Edinburgh, EH8 9TG",-3.1820375,55.9463958
"1f2, 8 Barony Street, Broughton, Edinburgh, EH3 6PE",-3.1903434,55.9582506
"1f3, 1 Lochrin Place, Tollcross, Edinburgh, EH3 9QX",-3.2046071,55.9435798
"1f3, 10 Dalgety Avenue, Meadowbank, Edinburgh, EH7 5UE",-3.1623025,55.9579671
"1f3, 111 Brunswick Street, Hillside, Edinburgh, EH7 5HR",-3.1807392,55.9609711
"1f3, 13 King's Stables Road, Old Town, Edinburgh, EH1 2JY",-3.1993869999999998,55.9472102
"1f3, 149 Morrison Street, West End, Edinburgh, EH3 8AG",-3.2123036,55.9460405
"1f3, 16 Marionville Road, Meadowbank, Edinburgh, EH7 5TX",-3.1631336,55.9571632
"1f3, 4 Meadowbank Terrace, Abbeyhill, Edinburgh, EH8 7AR",-3.1574524999999998,55.9548546
"1f3, 44 Stewart Terrace, Gorgie, Edinburgh, EH11 1UJ",-3.2325492,55.9348595
"1f3, 73 Bread Street, Old Town, Edinburgh, EH3 9AH",-3.2021536,55.9458902
"1f3, 8 Livingstone Place, Sciennes, Edinburgh, EH9 1PA",-3.1865156,55.9384469
"1f3, 9 Fowler Terrace, Polwarth, Edinburgh, EH11 1DD",-3.2202731,55.9394766
"1f4, 17 Westfield Road, Slateford, Edinburgh, EH11 2QP",-3.2406329,55.9375064
"1f4, 50 Portobello High Street, Portobello West, Edinburgh, EH15 1DA",-3.1175714,55.9549364
"1f8, 228 Morrison Street, West End, Edinburgh, EH3 8EA",-3.2136247,55.9462357
"2 Boyd's Entry, Old Town, Edinburgh, EH1 1SY",-3.1834934,55.9499995
"2 Corstorphine Road, Murrayfield, Edinburgh, EH12 6HN",-3.2669212,55.9421139
"21 Gloucester Lane, Stockbridge, Edinburgh, EH3 6ED",-3.206604,55.9553386
"22 Ashville Terrace, Lochend, Edinburgh, EH6 8DD",-3.1629403,55.9666761
"22 Chester Street, New Town, Edinburgh, EH3 7RA",-3.2163233,55.949637
"22 St Bernard's Crescent, Stockbridge, Edinburgh, EH4 1NS",-3.2132354,55.9572889
"23 Comely Bank Place, Stockbridge, Edinburgh, EH4 1DT",-3.2166633,55.9585102
"23 Mayfield Gardens, Prestonfield, Edinburgh, EH9 2BX",-3.1726191,55.9325017
"23b Cumberland Street, Stockbridge, Edinburgh, EH3 6RT",-3.1985869,55.9587558
"23b Drumsheugh Gardens, New Town, Edinburgh, EH3 7RN",-3.2139734,55.951214
"24 Craiglockhart Avenue, Wester Craiglockhart, Edinburgh, EH14 1HX",-3.2432225,55.9219134
"24 Elmwood Terrace, Lochend, Edinburgh, EH6 8DF",-3.1619525,55.966774
"25 Mayfield Gardens, Prestonfield, Edinburgh, EH9 2BX",-3.1724515,55.932336
"26 Cramond Road South, Silverknowes, Edinburgh, EH4 6AA",-3.2760536,55.9667627
"262 Ferry Road, Edinburgh, EH5 3AN",-3.2035932,55.9718493
"28 Calton Hill, Edinburgh, EH1 5AA",-3.1853388,55.9543238
"28 Calton Hill, Edinburgh, EH7 5AA",-3.1853388,55.9543238
"28 Mayfield Gardens, Prestonfield, Edinburgh, EH9 2BZ",-3.1723924,55.9316095
"28a Calton Hill, Edinburgh, EH7 5AA",-3.1853388,55.9543238
"29a Raeburn Place, Stockbridge, Edinburgh, EH4 1HU",-3.2114704,55.9588888
"29c Blair Street, Old Town, Edinburgh, EH1 1QR",-3.1876255000000002,55.949031
"2a Northumberland Street, New Town, Edinburgh, EH3 6LW",-3.1967904,55.957162
"2b Grove Street, Fountainbridge, Edinburgh, EH3 8BB",-3.2130402,55.9459068
"2b Northumberland Street, New Town, Edinburgh, EH3 6LW",-3.1967904,55.957162
"2f, 15 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941927,55.9493467
"2f, 162 Rose Street, New Town, Edinburgh, EH2 3JD",-3.2025387,55.9517907
"2f1, 1 Tay Street, Polwarth, Edinburgh, EH11 1DZ",-3.2215256,55.9387139
"2f1, 111 Lauriston Place, Tollcross, Edinburgh, EH3 9JG",-3.2019494,55.9442459
"2f1, 186 Rose Street, New Town, Edinburgh, EH2 4BA",-3.2045254,55.9514525
"2f1, 2 Windsor Street, Hillside, Edinburgh, EH7 5JR",-3.1813721,55.959198
"2f1, 233 Leith Walk, Edinburgh, EH6 8NY",-3.175095,55.9664576
"2f1, 308 Portobello High Street, Portobello West, Edinburgh, EH15 2DA",-3.1082733,55.9513059
"2f1, 57 Dalmeny Street, Leith, Edinburgh, EH6 8PQ",-3.1734864,55.9648108
"2f1, 57 Marchmont Road, Marchmont, Edinburgh, EH9 1HT",-3.1943749,55.9372508
"2f1, 58 Broughton Street, Broughton, Edinburgh, EH1 3SA",-3.1903732,55.9586925
"2f1, 6 Brunton Terrace, Hillside, Edinburgh, EH7 5EQ",-3.1739298,55.9580198
"2f1, 70 South Clerk Street, Newington, Edinburgh, EH8 9PT",-3.1802454,55.939785
"2f1, 87 Bruntsfield Place, Bruntsfield, Edinburgh, EH10 4HG",-3.2066372,55.9374678
"2f1b, 53 George Street, New Town, Edinburgh, EH2 2HT",-3.1991462999999998,55.9533996
"2f2, 16 St Stephen Place, Stockbridge, Edinburgh, EH3 5AJ",-3.2071342,55.9580526
"2f2, 17 Cathcart Place, Dalry, Edinburgh, EH11 2HF",-3.2232143,55.9427045
"2f2, 19 Milton Street, Abbeyhill, Edinburgh, EH8 8HA",-3.1680265,55.9546913
"2f2, 2 Drumdryan Street, Tollcross, Edinburgh, EH3 9LA",-3.20255,55.9428541
"2f2, 23 Brunton Place, Broughton, Edinburgh, EH7 5EJ",-3.1726828,55.9577473
"2f2, 25 Gayfield Square, Broughton, Edinburgh, EH1 3PA",-3.1852662,55.9593755
"2f2, 3 Albert Street, Leith, Edinburgh, EH7 5HL",-3.1786018,55.962518
"2f2, 3 Bailie Fyfe's Close, Old Town, Edinburgh, EH1 1SW",-3.1864858,55.9505231
"2f2, 31 Forrest Road, Old Town, Edinburgh, EH1 2QP",-3.1912481,55.9458947
"2f2, 40 King's Road, Portobello West, Edinburgh, EH15 1DY",-3.1197077,55.9579482
"2f2, 5 Caledonian Road, Dalry, Edinburgh, EH11 2DA",-3.2175811,55.9440064
"2f2, 5 West End Place, Dalry, Edinburgh, EH11 2ED",-3.2219147,55.9419499
"2f2, 6 St Giles Street, Old Town, Edinburgh, EH1 1PT",-3.1919032,55.9497703
"2f3, 14 Downfield Place, Dalry, Edinburgh, EH11 2EN",-3.2248029,55.941622
"2f3, 199 Fountainbridge, Tollcross, Edinburgh, EH3 9RU",-3.2124077,55.9423854
"2f4, 1 Upper Bow, Old Town, Edinburgh, EH1 2JN",-3.1941116,55.9490096
"2f4, 17 Yeaman Place, Polwarth, Edinburgh, EH11 1BS",-3.2186203,55.9392951
"2f4, 60 Albion Road, Leith, Edinburgh, EH7 5QZ",-3.1669063,55.9610624
"2f5, 1 Upper Bow, Old Town, Edinburgh, EH1 2JN",-3.1941116,55.9490096
"3 Broughton Place Lane, Broughton, Edinburgh, EH1 3RS",-3.1885462,55.9593238
"30 Oxgangs Crescent, Firrhill, Edinburgh, EH13 9HL",-3.2215592,55.9107884
"301 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"31 East London Street, Broughton, Edinburgh, EH7 4BN",-3.1896584,55.959387
"31 Gibson Terrace, Polwarth, Edinburgh, EH11 1AS",-3.2166696,55.9396957
"32a Prestonfield Avenue, Prestonfield, Edinburgh, EH16 5EU",-3.1592028,55.9331241
"33 Leamington Terrace, Viewforth, Edinburgh, EH10 4JS",-3.2081375,55.9394172
"35 Inverleith Row, Inverleith, Edinburgh, EH3 5QH",-3.2065316,55.968377
"35 Lauderdale Street, Marchmont, Edinburgh, EH9 1DE",-3.1988209,55.9368572
"35 Mayfield Gardens, Prestonfield, Edinburgh, EH9 2BX",-3.1718536,55.9317505
"38 Parkgrove Terrace, Barnton, Edinburgh, EH4 7NW",-3.289849079701493,55.9590028
"3c Dublin Street Lane South, Broughton, Edinburgh, EH1 3PX",-3.1906495,55.9568511
"3d Brandon Street, Broughton, Edinburgh, EH3 5DX",-3.2010013,55.9609421
"3f, 15 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941927,55.9493467
"3f, 22 Fleshmarket Close, Old Town, Edinburgh, EH1 1DY",-3.1888008,55.9509119
"3f1, 10 Dean Terrace, Stockbridge, Edinburgh, EH4 1ND",-3.2098345999999998,55.9573954
"3f1, 12 Jameson Place, Leith, Edinburgh, EH6 8PB",-3.175018,55.9656295
"3f1, 13 Halmyre Street, Leith, Edinburgh, EH6 8QA",-3.1705992,55.9673195
"3f1, 16 Upper Grove Place, Fountainbridge, Edinburgh, EH3 8AU",-3.213115,55.943713
"3f1, 34 Spottiswoode Road, Marchmont, Edinburgh, EH9 1BL",-3.1967398,55.936361
"3f1, 457 Lawnmarket, Old Town, Edinburgh, EH1 2NT",-3.1933347,55.9494544
"3f1, 61 Dalry Road, Dalry, Edinburgh, EH11 2BZ",-3.2179886,55.9442694
"3f2, 17 Grassmarket, Old Town, Edinburgh, EH1 2HS",-3.1974837,55.9468552
"3f2, 25 Waverley Park, Abbeyhill, Edinburgh, EH8 8ES",-3.1679932,55.9539539
"3f2, 5 Teviot Place, Southside, Edinburgh, EH1 2QZ",-3.189852,55.94569
"3f2, 54 Queen Charlotte Street, North Leith, Edinburgh, EH6 7EX",-3.1673852,55.973411
"3f2, 95 Broughton Street, Broughton, Edinburgh, EH1 3RZ",-3.1899032,55.9586101
"3f3, 190 Bruntsfield Place, Bruntsfield, Edinburgh, EH10 4DF",-3.2095525,55.93603
"3f3, 37 Montgomery Street, Hillside, Edinburgh, EH7 5JX",-3.1812183,55.9593853
"3f3, 48 Marchmont Road, Marchmont, Edinburgh, EH9 1HX",-3.1949696,55.9377921
"3f3, 58 Sloan Street, Leith, Edinburgh, EH6 8RQ",-3.1738338,55.9637499
"3f3, 63a Nicolson Street, Newington, Edinburgh, EH8 9BZ",-3.1846658,55.9455669
"3f4, 9 Holyrood Road, Old Town, Edinburgh, EH8 8AE",-3.1827281,55.9493088
"4 Dell Road, Hailes, Edinburgh, EH13 0JR",-3.2570691,55.9095256
"4 Niddry Street South, Old Town, Edinburgh, EH1 1NS",-3.1864615,55.9486623
"4 Saughtonhall Place, Saughtonhall, Edinburgh, EH12 5RH",-3.250698,55.9419938
"42 Craigmount View, Craigmount, Edinburgh, EH12 8BT",-3.2996079,55.9479938
"42 Gilmore Place, Tollcross, Edinburgh, EH3 9NQ",-3.2075534,55.9414222
"420 Webster's Land, Tollcross, Edinburgh, EH1 2RX",-3.1996581,55.946606
"44 Spottiswoode Road, Marchmont, Edinburgh, EH9 1DB",-3.1981218,55.9363252
"45 Abbeyhill Crescent, Abbeyhill, Edinburgh, EH8 8DZ",-3.1748481,55.9533182
"47 Lorne Street, Leith, Edinburgh, EH6 8QJ",-3.1722559,55.9657936
"48a North Castle Street, New Town, Edinburgh, EH2 3LU",-3.2041838,55.9532443
"4b East Suffolk Road, Mayfield, Edinburgh, EH16 5PH",-3.1684101,55.9295719
"4f, 15 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941927,55.9493467
"4f1, 14 Ramsay Garden, Old Town, Edinburgh, EH1 2NA",-3.1966244,55.9491372
"4f3, 13 Bank Street, Old Town, Edinburgh, EH1 2LN",-3.1930133,55.9499114
"51 Redford Road, Redford, Edinburgh, EH13 0AD",-3.2471292,55.9068691
"54a Gracemount Drive, Gracemount, Edinburgh, EH16 6RJ",-3.1573035,55.906401
"55 Dickson Street, Leith, Edinburgh, EH6 8QH",-3.1719546,55.9647551
"5f, 15 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1941927,55.9493467
"6 Northumberland Place Lane, New Town, Edinburgh, EH3 6LD",-3.195513,55.9571349
"612a Old Dalkeith Road, Moredun, Edinburgh, EH16 4SW",-3.1144339,55.9129862
"62 Pilrig Street, Pilrig, Edinburgh, EH6 5AS",-3.1805861,55.9655632
"6a Crawfurd Road, Mayfield, Edinburgh, EH16 5PQ",-3.1692895,55.9307895
"6c Canaan Lane, Morningside, Edinburgh, EH10 4SY",-3.2084883,55.9274958
"8 Belgrave Mews, Dean, Edinburgh, EH4 3AX",-3.2210247,55.9543205
"8 Iona Street, Leith, Edinburgh, EH6 8SF",-3.1770714,55.9637227
"81 Pilton Avenue, Pilton, Edinburgh, EH5 2HR",-3.2248916,55.9743807
"83 Mayfield Road, Mayfield, Edinburgh, EH9 3AE",-3.1753054,55.9296196
"8b Broughton Place Lane, Broughton, Edinburgh, EH1 3RS",-3.1892916,55.9590657
"9 Cochrane Place, Lochend, Edinburgh, EH6 8AH",-3.1630925,55.9686089
"9 Dean Terrace, Stockbridge, Edinburgh, EH4 1ND",-3.2097949,55.9574277
"9 Pilrig Street, Pilrig, Edinburgh, EH6 5AH",-3.1789048,55.9645399
"Bf1, 9a India Street, New Town, Edinburgh, EH3 6HA",-3.2052594,55.9552881
"Flat 1, 1 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1963236,55.947572
"Flat 1, 1 Fleshmarket Close, Old Town, Edinburgh, EH1 1QA",-3.1886275,55.9505232
"Flat 1, 10 Albion Gardens, Leith, Edinburgh, EH7 5NP",-3.1652805,55.9602874
"Flat 1, 100 Holyrood Road, Old Town, Edinburgh, EH8 8AJ",-3.178534,55.9498447
"Flat 1, 15 Great Stuart Street, New Town, Edinburgh, EH3 7TP",-3.2113419,55.9525151
"Flat 1, 15 York Place, New Town, Edinburgh, EH1 3EB",-3.1913179,55.9559162
"Flat 1, 16 Hopetoun Street, Broughton, Edinburgh, EH7 4GH",-3.18647,55.962392
"Flat 1, 16 Yeaman Place, Polwarth, Edinburgh, EH11 1BX",-3.2190209,55.9394612
"Flat 1, 163 Slateford Road, Slateford, Edinburgh, EH14 1PD",-3.2373301,55.9308124
"Flat 1, 19 Kimmerghame Terrace, Craigleith, Edinburgh, EH4 2GG",-3.2326903,55.9671394
"Flat 1, 24 Easter Dalry Wynd, Dalry, Edinburgh, EH11 2TJ",-3.220546,55.9444664
"Flat 1, 3 Heriot Bridge, Old Town, Edinburgh, EH1 2HR",-3.1957363,55.9467697
"Flat 1, 38 Coates Gardens, New Town, Edinburgh, EH12 5LE",-3.2214612,55.9474748
"Flat 1, 4 Appin Street, Dalry, Edinburgh, EH14 1PA",-3.2369358999999998,55.9304013
"Flat 1, 4 Dalry Gait, Dalry, Edinburgh, EH11 2AU",-3.2196124,55.9447319
"Flat 1, 4 Stoddart Way, Warriston, Edinburgh, EH7 4FD",-3.19543,55.964175
"Flat 1, 4 Western Harbour Midway, Newhaven, Edinburgh, EH6 6PN",-3.1889284,55.9859895
"Flat 1, 5a St Vincent Place, Stockbridge, Edinburgh, EH3 5BQ",-3.202837,55.958906999999996
"Flat 1, 7 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1965248,55.9479032
"Flat 1, 77 East Claremont Street, Broughton, Edinburgh, EH7 4HU",-3.1919034,55.9625866
"Flat 10, 1 Hawthornden Place, Pilrig, Edinburgh, EH7 4RF",-3.1813249,55.9651015
"Flat 10, 4 Western Harbour Midway, Newhaven, Edinburgh, EH6 6PN",-3.1889284,55.9859895
